instance_id_1;instance_id_2;distance;time
fully_incomplete;Mallows_md_0.4(25, 00)_3;919.0;0.00767207145690918
fully_incomplete;Mallows_md_0.4(25, 00)_4;964.0;0.027605295181274414
fully_incomplete;Mallows_md_0.4(50, 00)_0;434.0;0.005035400390625
fully_incomplete;Mallows_md_0.4(50, 00)_1;350.0;0.006657600402832031
fully_incomplete;Mallows_md_0.4(50, 00)_2;493.0;0.00408482551574707
fully_incomplete;Mallows_md_0.4(50, 00)_3;351.0;0.015461206436157227
fully_incomplete;Mallows_md_0.4(50, 00)_4;401.0;0.0315098762512207
fully_incomplete;Mallows_md_0.6(00, 25)_0;1531.0;0.007504463195800781
fully_incomplete;Mallows_md_0.6(00, 25)_1;1522.0;0.01699662208557129
fully_incomplete;Mallows_md_0.6(00, 25)_2;1558.0;0.014105558395385742
fully_incomplete;Mallows_md_0.6(00, 25)_3;1563.0;0.008331298828125
fully_incomplete;Mallows_md_0.6(00, 25)_4;1570.0;0.01827692985534668
fully_incomplete;Mallows_md_0.6(00, 50)_0;1811.0;0.018011808395385742
fully_incomplete;Mallows_md_0.6(00, 50)_1;1847.0;0.023691892623901367
fully_incomplete;Mallows_md_0.6(00, 50)_2;1783.0;0.017723560333251953
fully_incomplete;Mallows_md_0.6(00, 50)_3;1847.0;0.02780771255493164
fully_incomplete;Mallows_md_0.6(00, 50)_4;1840.0;0.01999640464782715
fully_incomplete;Mallows_md_0.6(25, 00)_0;982.0;0.01160430908203125
fully_incomplete;Mallows_md_0.6(25, 00)_1;895.0;0.011153459548950195
fully_incomplete;Mallows_md_0.6(25, 00)_2;903.0;0.006834745407104492
fully_incomplete;Mallows_md_0.6(25, 00)_3;915.0;0.01226186752319336
fully_incomplete;Mallows_md_0.6(25, 00)_4;904.0;0.015556812286376953
fully_incomplete;Mallows_md_0.6(50, 00)_0;413.0;0.024091243743896484
fully_incomplete;Mallows_md_0.6(50, 00)_1;473.0;0.015024900436401367
fully_incomplete;Mallows_md_0.6(50, 00)_2;395.0;0.012285709381103516
fully_incomplete;Mallows_md_0.6(50, 00)_3;427.0;0.008137226104736328
fully_incomplete;Mallows_md_0.6(50, 00)_4;469.0;0.02735137939453125
fully_incomplete;Mallows_md_0.8(00, 25)_0;1559.0;0.03645682334899902
fully_incomplete;Mallows_md_0.8(00, 25)_1;1565.0;0.004914760589599609
fully_incomplete;Mallows_md_0.8(00, 25)_2;1542.0;0.021361351013183594
fully_incomplete;Mallows_md_0.8(00, 25)_3;1551.0;0.005481243133544922
fully_incomplete;Mallows_md_0.8(00, 25)_4;1549.0;0.016233205795288086
fully_incomplete;Mallows_md_0.8(00, 50)_0;1797.0;0.00940561294555664
fully_incomplete;Mallows_md_0.8(00, 50)_1;1818.0;0.0357511043548584
fully_incomplete;Mallows_md_0.8(00, 50)_2;1801.0;0.003621816635131836
fully_incomplete;Mallows_md_0.8(00, 50)_3;1822.0;0.00794839859008789
fully_incomplete;Mallows_md_0.8(00, 50)_4;1829.0;0.018557071685791016
fully_incomplete;Mallows_md_0.8(25, 00)_0;947.0;0.026624441146850586
fully_incomplete;Mallows_md_0.8(25, 00)_1;931.0;0.023252487182617188
fully_incomplete;Mallows_md_0.8(25, 00)_2;849.0;0.012951850891113281
fully_incomplete;Mallows_md_0.8(25, 00)_3;955.0;0.016326189041137695
fully_incomplete;Mallows_md_0.8(25, 00)_4;887.0;0.020547151565551758
fully_incomplete;Mallows_md_0.8(50, 00)_0;463.0;0.02494192123413086
fully_incomplete;Mallows_md_0.8(50, 00)_1;396.0;0.005690336227416992
fully_incomplete;Mallows_md_0.8(50, 00)_2;423.0;0.014555931091308594
fully_incomplete;Mallows_md_0.8(50, 00)_3;385.0;0.02290654182434082
fully_incomplete;Mallows_md_0.8(50, 00)_4;416.0;0.007494449615478516
fully_incomplete;Expectation_0.2_0;1274.0;0.014123678207397461
fully_incomplete;Expectation_0.2_1;1274.0;0.008464574813842773
fully_incomplete;Expectation_0.2_2;1274.0;0.014845848083496094
fully_incomplete;Expectation_0.2_3;1274.0;0.019788026809692383
fully_incomplete;Expectation_0.2_4;1274.0;0.062245845794677734
fully_incomplete;Expectation_0.4_0;1274.0;0.013312578201293945
fully_incomplete;Expectation_0.4_1;1274.0;0.024289846420288086
fully_incomplete;Expectation_0.4_2;1274.0;0.012511968612670898
fully_incomplete;Expectation_0.4_3;1274.0;0.005563497543334961
fully_incomplete;Expectation_0.4_4;1274.0;0.006976127624511719
fully_incomplete;Impartial_0;1274.0;0.008018016815185547
fully_incomplete;Impartial_1;1274.0;0.010339736938476562
fully_incomplete;Impartial_2;1274.0;0.03316617012023926
fully_incomplete;Impartial_3;1274.0;0.02554798126220703
fully_incomplete;Impartial_4;1274.0;0.01001429557800293
fully_incomplete;Group_ic_0.25_0;1274.0;0.018329858779907227
fully_incomplete;Group_ic_0.25_1;1274.0;0.010583877563476562
fully_incomplete;Group_ic_0.25_2;1274.0;0.012174606323242188
fully_incomplete;Group_ic_0.25_3;1274.0;0.022471189498901367
fully_incomplete;Group_ic_0.25_4;1274.0;0.015160083770751953
fully_incomplete;Group_ic_0.50_0;1274.0;0.03897404670715332
fully_incomplete;Group_ic_0.50_1;1274.0;0.0249478816986084
fully_incomplete;Group_ic_0.50_2;1274.0;0.02439594268798828
fully_incomplete;Group_ic_0.50_3;1274.0;0.010294437408447266
fully_incomplete;Group_ic_0.50_4;1274.0;0.027662038803100586
fully_incomplete;Attributes_2D_0;1274.0;0.005385398864746094
fully_incomplete;Attributes_2D_1;1274.0;0.013865947723388672
fully_incomplete;Attributes_2D_2;1274.0;0.009059667587280273
fully_incomplete;Attributes_2D_3;1274.0;0.009402275085449219
fully_incomplete;Attributes_2D_4;1274.0;0.022674560546875
fully_incomplete;Attributes_5D_0;1274.0;0.018863439559936523
fully_incomplete;Attributes_5D_1;1274.0;0.02668309211730957
fully_incomplete;Attributes_5D_2;1274.0;0.017826318740844727
fully_incomplete;Attributes_5D_3;1274.0;0.02232646942138672
fully_incomplete;Attributes_5D_4;1274.0;0.023678302764892578
fully_incomplete;Fame_0.2_0;1274.0;0.0060880184173583984
fully_incomplete;Fame_0.2_1;1274.0;0.01098322868347168
fully_incomplete;Fame_0.2_2;1274.0;0.024651765823364258
fully_incomplete;Fame_0.2_3;1274.0;0.009294748306274414
fully_incomplete;Fame_0.2_4;1274.0;0.008025169372558594
fully_incomplete;Fame_0.4_0;1274.0;0.03498125076293945
fully_incomplete;Fame_0.4_1;1274.0;0.033989667892456055
fully_incomplete;Fame_0.4_2;1274.0;0.017006397247314453
fully_incomplete;Fame_0.4_3;1274.0;0.006817340850830078
fully_incomplete;Fame_0.4_4;1274.0;0.03969740867614746
fully_incomplete;Reverse_euclidean_0.05_0;1274.0;0.019333362579345703
fully_incomplete;Reverse_euclidean_0.05_1;1274.0;0.014918327331542969
fully_incomplete;Reverse_euclidean_0.05_2;1274.0;0.015186548233032227
fully_incomplete;Reverse_euclidean_0.05_3;1274.0;0.021183252334594727
fully_incomplete;Reverse_euclidean_0.05_4;1274.0;0.027662277221679688
fully_incomplete;Reverse_euclidean_0.15_0;1274.0;0.020887136459350586
fully_incomplete;Reverse_euclidean_0.15_1;1274.0;0.011462688446044922
fully_incomplete;Reverse_euclidean_0.15_2;1274.0;0.02714085578918457
fully_incomplete;Reverse_euclidean_0.15_3;1274.0;0.028951406478881836
fully_incomplete;Reverse_euclidean_0.15_4;1274.0;0.012986183166503906
fully_incomplete;Reverse_euclidean_0.25_0;1274.0;0.02065587043762207
fully_incomplete;Reverse_euclidean_0.25_1;1274.0;0.01507711410522461
fully_incomplete;Reverse_euclidean_0.25_2;1274.0;0.04745841026306152
fully_incomplete;Reverse_euclidean_0.25_3;1274.0;0.025952577590942383
fully_incomplete;Reverse_euclidean_0.25_4;1274.0;0.005625486373901367
fully_incomplete;Mallows_euclidean_0.2_0;1274.0;0.03085780143737793
fully_incomplete;Mallows_euclidean_0.2_1;1274.0;0.03164052963256836
fully_incomplete;Mallows_euclidean_0.2_2;1274.0;0.01206827163696289
fully_incomplete;Mallows_euclidean_0.2_3;1274.0;0.01079869270324707
fully_incomplete;Mallows_euclidean_0.2_4;1274.0;0.018182039260864258
fully_incomplete;Mallows_euclidean_0.4_0;1274.0;0.023975133895874023
fully_incomplete;Mallows_euclidean_0.4_1;1274.0;0.02418065071105957
fully_incomplete;Mallows_euclidean_0.4_2;1274.0;0.020650386810302734
fully_incomplete;Mallows_euclidean_0.4_3;1274.0;0.008980035781860352
fully_incomplete;Mallows_euclidean_0.4_4;1274.0;0.020848751068115234
fully_incomplete;Mallows_euclidean_0.6_0;1274.0;0.01127171516418457
fully_incomplete;Mallows_euclidean_0.6_1;1274.0;0.03497004508972168
fully_incomplete;Mallows_euclidean_0.6_2;1274.0;0.02048802375793457
fully_incomplete;Mallows_euclidean_0.6_3;1274.0;0.015801429748535156
fully_incomplete;Mallows_euclidean_0.6_4;1274.0;0.019639253616333008
